,link
1614,/wiki/Jeri_Ryan
1615,/wiki/Meg_Ryan
1616,/wiki/Winona_Ryder
1617,/wiki/Katee_Sackhoff
1618,/wiki/Katey_Sagal
1619,/wiki/Halston_Sage
1620,/wiki/Eva_Marie_Saint
1621,/wiki/Susan_Saint_James
1622,/wiki/Jill_St._John
1623,/wiki/Zoe_Saldana
1624,/wiki/Laura_San_Giacomo
1625,/wiki/Kiele_Sanchez
1626,/wiki/Erin_Sanders
1627,/wiki/Jackie_Sandler
1628,/wiki/Bianca_Santos
1629,/wiki/Mia_Sara
1630,/wiki/Susan_Sarandon
1631,/wiki/Tura_Satana
1632,/wiki/Morgan_Saylor
1633,/wiki/Allison_Scagliotti
1634,/wiki/Gia_Scala
1635,/wiki/Diana_Scarwid
1636,/wiki/Cassie_Scerbo
1637,/wiki/Kristen_Schaal
1638,/wiki/Natalie_Schafer
1639,/wiki/Anne_Schedeen
1640,/wiki/Taylor_Schilling
1641,/wiki/Carly_Schroeder
1642,/wiki/Amy_Schumer
1643,/wiki/Annabella_Sciorra
1644,/wiki/Ashley_Scott
1645,/wiki/Jill_Scott
1646,/wiki/Lizabeth_Scott
1647,/wiki/Martha_Scott
1648,/wiki/Stefanie_Scott
1649,/wiki/Amy_Sedaris
1650,/wiki/Kyra_Sedgwick
1651,/wiki/Sandra_Seacat
1652,/wiki/Marian_Seldes
1653,/wiki/Christian_Serratos
1654,/wiki/Joan_Severance
1655,/wiki/Chlo%C3%AB_Sevigny
1656,/wiki/Amanda_Seyfried
1657,/wiki/Sarah_Shahi
1658,/wiki/Molly_Shannon
1659,/wiki/Karen_Sharpe
1660,/wiki/Lindsey_Shaw
1661,/wiki/Vinessa_Shaw
1662,/wiki/Alia_Shawkat
1663,/wiki/Lin_Shaye
1664,/wiki/Ally_Sheedy
1665,/wiki/Kate_Lyn_Sheil
1666,/wiki/Adrienne_Shelly
1667,/wiki/Marley_Shelton
1668,/wiki/Cybill_Shepherd
1669,/wiki/Sherri_Shepherd
1670,/wiki/Ann_Sheridan
1671,/wiki/Lisa_Sheridan
1672,/wiki/Margaret_Sheridan
1673,/wiki/Brooke_Shields
1674,/wiki/Alexandra_Shipp
1675,/wiki/Talia_Shire
1676,/wiki/Anne_Shirley_(actress)
1677,/wiki/Dinah_Shore
1678,/wiki/Elisabeth_Shue
1679,/wiki/Jane_Sibbett
1680,/wiki/Gabourey_Sidibe
1681,/wiki/Sylvia_Sidney
1682,/wiki/Drew_Sidora
1683,/wiki/Maggie_Siff
1684,/wiki/Jamie-Lynn_Sigler
1685,/wiki/Karen_Sillas
1686,/wiki/Leslie_Silva
1687,/wiki/Sarah_Silverman
1688,/wiki/Alicia_Silverstone
1689,/wiki/Jessica_Simpson
1690,/wiki/Molly_Sims
1691,/wiki/Nancy_Sinatra
1692,/wiki/Jaz_Sinclair
1693,/wiki/Lori_Singer
1694,/wiki/Marina_Sirtis
1695,/wiki/Jennifer_Sky
1696,/wiki/Azura_Skye
1697,/wiki/Ione_Skye
1698,/wiki/Jenny_Slate
1699,/wiki/Helen_Slater
1700,/wiki/Lindsay_Sloane
1701,/wiki/Amy_Smart
1702,/wiki/Jean_Smart
1703,/wiki/Amber_Smith
1704,/wiki/Brooke_Smith_(actress)
1705,/wiki/Jaclyn_Smith
1706,/wiki/Kellita_Smith
1707,/wiki/Madolyn_Smith
1708,/wiki/Tasha_Smith
1709,/wiki/Lois_Smith
1710,/wiki/Shawnee_Smith
1711,/wiki/Yeardley_Smith
1712,/wiki/Jan_Smithers
1713,/wiki/Carrie_Snodgress
1714,/wiki/Brittany_Snow
1715,/wiki/Liza_Snyder
1716,/wiki/Leelee_Sobieski
1717,/wiki/Rena_Sofer
1718,/wiki/Marla_Sokoloff
1719,/wiki/Sarah_Sokolovic
1720,/wiki/P._J._Soles
1721,/wiki/Bonnie_Somerville
1722,/wiki/Phyllis_Somerville
1723,/wiki/Suzanne_Somers
1724,/wiki/Gale_Sondergaard
1725,/wiki/Brenda_Song
1726,/wiki/Mira_Sorvino
1727,/wiki/Shannyn_Sossamon
1728,/wiki/Ann_Sothern
1729,/wiki/Sissy_Spacek
1730,/wiki/Jordin_Sparks
1731,/wiki/Britney_Spears
1732,/wiki/Tori_Spelling
1733,/wiki/Danielle_Spencer_(American_actress)
1734,/wiki/Octavia_Spencer
1735,/wiki/June_Squibb
1736,/wiki/Kelly_Stables
1737,/wiki/Kim_Stanley
1738,/wiki/Barbara_Stanwyck
1739,/wiki/Jean_Stapleton
1740,/wiki/Maureen_Stapleton
1741,/wiki/Karen_Steele
1742,/wiki/Mary_Steenburgen
1743,/wiki/Leslie_Stefanson
1744,/wiki/Hailee_Steinfeld
1745,/wiki/Jan_Sterling
1746,/wiki/Mindy_Sterling
1747,/wiki/Frances_Sternhagen
1748,/wiki/Amber_Stevens
1749,/wiki/Connie_Stevens
1750,/wiki/Stella_Stevens
1751,/wiki/Elaine_Stewart
1752,/wiki/Kristen_Stewart
1753,/wiki/Julia_Stiles
1754,/wiki/Emma_Stone
1755,/wiki/Jennifer_Stone
1756,/wiki/Sharon_Stone
1757,/wiki/Alyson_Stoner
1758,/wiki/Gale_Storm
1759,/wiki/Madeleine_Stowe
1760,/wiki/Beatrice_Straight
1761,/wiki/Susan_Strasberg
1762,/wiki/Meryl_Streep
1763,/wiki/Barbra_Streisand
1764,/wiki/Brenda_Strong
1765,/wiki/Jessica_Stroup
1766,/wiki/Sally_Struthers
1767,/wiki/Barbara_Stuart
1768,/wiki/Jean_Stuart
1769,/wiki/Gloria_Stuart
1770,/wiki/Margaret_Sullavan
1771,/wiki/Kristine_Sutherland
1772,/wiki/Mena_Suvari
1773,/wiki/Dominique_Swain
1774,/wiki/Hilary_Swank
1775,/wiki/Gloria_Swanson
1776,/wiki/Kristy_Swanson
1777,/wiki/Julia_Sweeney
1778,/wiki/Jodie_Sweetin
1779,/wiki/Taylor_Swift
1780,/wiki/Loretta_Swit
1781,/wiki/Wanda_Sykes
1782,/wiki/Raven-Symon%C3%A9
1783,/wiki/Sophia_Takal
1784,/wiki/Nita_Talbot
1785,/wiki/Patricia_Tallman
1786,/wiki/Constance_Talmadge
1787,/wiki/Natalie_Talmadge
1788,/wiki/Norma_Talmadge
1789,/wiki/Amber_Tamblyn
1790,/wiki/Jessica_Tandy
1791,/wiki/Katelyn_Tarver
1792,/wiki/Sharon_Tate
1793,/wiki/Christine_Taylor
1794,/wiki/Elizabeth_Taylor
1795,/wiki/Holland_Taylor
1796,/wiki/Jennifer_Taylor_(actress)
1797,/wiki/Leigh_Taylor-Young
1798,/wiki/Lili_Taylor
1799,/wiki/Scout_Taylor-Compton
1800,/wiki/Aimee_Teegarden
1801,/wiki/Shirley_Temple
1802,/wiki/Tia_Texada
1803,/wiki/Maria_Thayer
1804,/wiki/Charlize_Theron
1805,/wiki/Tiffany_Thiessen
1806,/wiki/Lynne_Thigpen
1807,/wiki/Olivia_Thirlby
1808,/wiki/Marlo_Thomas
1809,/wiki/Lea_Thompson
1810,/wiki/Susanna_Thompson
1811,/wiki/Tessa_Thompson
1812,/wiki/Bella_Thorne
1813,/wiki/Callie_Thorne
1814,/wiki/Courtney_Thorne-Smith
1815,/wiki/Uma_Thurman
1816,/wiki/Gene_Tierney
1817,/wiki/Maura_Tierney
1818,/wiki/Pamela_Tiffin
1819,/wiki/Jennifer_Tilly
1820,/wiki/Meg_Tilly
1821,/wiki/Addison_Timlin
1822,/wiki/Analeigh_Tipton
1823,/wiki/Ashley_Tisdale
1824,/wiki/Hallie_Todd
1825,/wiki/Thelma_Todd
1826,/wiki/Lauren_Tom
1827,/wiki/Nicholle_Tom
1828,/wiki/Marisa_Tomei
1829,/wiki/Tamlyn_Tomita
1830,/wiki/Lily_Tomlin
1831,/wiki/Gina_Torres
1832,/wiki/Audrey_Totter
1833,/wiki/Constance_Towers
1834,/wiki/Michelle_Trachtenberg
1835,/wiki/Nancy_Travis
1836,/wiki/Claire_Trevor
1837,/wiki/Jeanne_Tripplehorn
1838,/wiki/Rachel_True
1839,/wiki/Jessica_Tuck
1840,/wiki/Robin_Tunney
1841,/wiki/Bree_Turner
1842,/wiki/Janine_Turner
1843,/wiki/Kathleen_Turner
1844,/wiki/Lana_Turner
1845,/wiki/Tina_Turner
1846,/wiki/Aisha_Tyler
1847,/wiki/Liv_Tyler
1848,/wiki/Susan_Tyrrell
1849,/wiki/Cicely_Tyson
1850,/wiki/Alanna_Ubach
1851,/wiki/Leslie_Uggams
1852,/wiki/Carrie_Underwood
1853,/wiki/Gabrielle_Union
1854,/wiki/Kate_Upton
1855,/wiki/Brenda_Vaccaro
1856,/wiki/Cristina_Vee
1857,/wiki/Amber_Valletta
1858,/wiki/Danitra_Vance
1859,/wiki/Vivian_Vance
1860,/wiki/Mamie_Van_Doren
1861,/wiki/Grace_Van_Patten
1862,/wiki/Deborah_Van_Valkenburgh
1863,/wiki/Jo_Van_Fleet
1864,/wiki/Shantel_VanSanten
1865,/wiki/Diane_Varsi
1866,/wiki/Liz_Vassey
1867,/wiki/Sofia_Vassilieva
1868,/wiki/Alexa_Vega
1869,/wiki/Nadine_Velazquez
1870,/wiki/Gwen_Verdon
1871,/wiki/Elena_Verdugo
1872,/wiki/Sofia_Vergara
1873,/wiki/Victoria_Vetri
1874,/wiki/Yvette_Vickers
1875,/wiki/Lisa_Vidal
1876,/wiki/Nana_Visitor
1877,/wiki/Jenna_von_Oy
1878,/wiki/Lark_Voorhies
1879,/wiki/Gloria_Votsis
1880,/wiki/Lindsay_Wagner
1881,/wiki/Natasha_Gregson_Wagner
1882,/wiki/Shawna_Waldron
1883,/wiki/Dreama_Walker
1884,/wiki/Dee_Wallace
1885,/wiki/Marcia_Wallace
1886,/wiki/Quvenzhan%C3%A9_Wallis
1887,/wiki/Kate_Walsh_(actress)
1888,/wiki/Maiara_Walsh
1889,/wiki/Lisa_Ann_Walter
1890,/wiki/Melora_Walters
1891,/wiki/Nancy_Walters
1892,/wiki/Sela_Ward
1893,/wiki/Susan_Ward
1894,/wiki/Julie_Warner
1895,/wiki/Jennifer_Warren
1896,/wiki/Lesley_Ann_Warren
1897,/wiki/Ruth_Warrick
1898,/wiki/Fredi_Washington
1899,/wiki/Kerry_Washington
1900,/wiki/Ethel_Waters
1901,/wiki/Katherine_Waterston
1902,/wiki/Michaela_Watkins
1903,/wiki/Carol_Wayne
1904,/wiki/Sigourney_Weaver
1905,/wiki/Chloe_Webb
1906,/wiki/Virginia_Weidler
1907,/wiki/Rachel_Weisz
1908,/wiki/Raquel_Welch
1909,/wiki/Tahnee_Welch
1910,/wiki/Tuesday_Weld
1911,/wiki/Gwen_Welles
1912,/wiki/Dawn_Wells
1913,/wiki/Mae_West
1914,/wiki/Celia_Weston
1915,/wiki/Patricia_Wettig
1916,/wiki/Shannon_Whirry
1917,/wiki/Ruth_White_(actress)
1918,/wiki/Betty_White
1919,/wiki/Karen_Malina_White
1920,/wiki/Lynn_Whitfield
1921,/wiki/Mae_Whitman
1922,/wiki/Kym_Whitley
1923,/wiki/Grace_Lee_Whitney
1924,/wiki/Mary_Wickes
1925,/wiki/Dianne_Wiest
1926,/wiki/Laura_Slade_Wiggins
1927,/wiki/Kristen_Wiig
1928,/wiki/Collin_Wilcox_(actress)
1929,/wiki/Olivia_Wilde
1930,/wiki/Samira_Wiley
1931,/wiki/Kathleen_Wilhoite
1932,/wiki/Allison_Williams_(actress)
1933,/wiki/Cara_Williams
1934,/wiki/Cindy_Williams
1935,/wiki/Esther_Williams
1936,/wiki/JoBeth_Williams
1937,/wiki/Michelle_Williams_(actress)
1938,/wiki/Vanessa_A._Williams
1939,/wiki/Vanessa_L._Williams
1940,/wiki/Zelda_Williams
1941,/wiki/Kimberly_Williams-Paisley
1942,/wiki/Rumer_Willis
1943,/wiki/Casey_Wilson
1944,/wiki/Elizabeth_Wilson
1945,/wiki/Bridgette_Wilson
1946,/wiki/Kristen_Wilson
