,age,age_diff,zodiac,zodiac_sp,num_of_child_cl,num_of_child_sp_cl,num_of_role,num_of_role_sp,geo_distance,age_m_1,age_m_sp_1
170,109.64769981587575,-9.744211037872098,8.0,5.0,2.310054482417038,1.0,1.0,1.0,5003530.0,48.0,19.0
171,50.13655311197356,0.4766356358881447,2.0,5.688524590163935,2.0,2.2444113263785397,2.424037812288994,2.5119418483904465,12066431.412524851,35.0,28.60024154589372
172,63.390760932804916,-16.170078783274125,11.0,1.0,2.0,2.0,1.0,1.0,20000000.0,47.0,30.0
173,110.81952401486684,0.4766356358881447,6.0,5.688524590163935,3.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,33.0,28.60024154589372
174,81.68271764649512,-1.073259546739495,8.0,9.0,4.0,4.0,1.0,1.0,625441.0,23.0,22.0
175,94.25518662258636,0.4766356358881447,1.0,5.688524590163935,2.0,2.2444113263785397,6.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372
176,56.56789667138956,-12.827094327741158,9.0,7.0,2.310054482417038,2.2444113263785397,1.0,1.0,5003530.0,51.0,38.0
177,64.66388769105457,0.4766356358881447,8.0,5.688524590163935,4.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,29.0,28.60024154589372
178,42.62647419180408,0.4766356358881447,8.0,5.688524590163935,3.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,34.0,28.60024154589372
179,74.7366475697653,5.744128900661888,7.0,10.0,2.310054482417038,2.0,4.0,1.0,5003530.0,28.0,20.0
180,85.50757373525808,-0.010951628027954031,10.0,10.0,2.310054482417038,2.0,3.0,4.0,5003530.0,27.0,27.0
181,98.30181317891537,0.4766356358881447,0.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.424037812288994,2.5119418483904465,12066431.412524851,53.0,28.60024154589372
182,41.57785580812747,-0.7501865199148511,9.0,6.0,1.0,1.0,1.0,1.0,20000000.0,34.0,33.0
183,84.13314441774985,0.4766356358881447,3.0,5.688524590163935,2.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,47.0,28.60024154589372
184,111.73672286220798,0.4766356358881447,7.0,5.688524590163935,2.310054482417038,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372
185,51.62323661676831,-7.277356824575452,8.0,0.0,1.0,1.0,3.0,4.0,20000000.0,41.0,33.0
186,95.76651129044402,0.4766356358881447,7.0,5.688524590163935,2.310054482417038,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372
187,98.16217992155896,0.4766356358881447,2.0,5.688524590163935,1.0,2.2444113263785397,2.424037812288994,2.5119418483904465,12066431.412524851,31.0,28.60024154589372
188,128.34486676660026,0.4766356358881447,0.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372
189,49.690274269834426,0.4766356358881447,8.0,5.688524590163935,2.0,2.2444113263785397,7.0,2.5119418483904465,12066431.412524851,37.0,28.60024154589372
190,36.43606644900305,0.4766356358881447,11.0,5.688524590163935,3.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372
191,85.63351745757957,0.4766356358881447,8.0,5.688524590163935,3.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372
192,51.74096661806882,0.4766356358881447,7.0,5.688524590163935,1.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,43.0,28.60024154589372
193,63.6809790755457,0.4766356358881447,8.0,5.688524590163935,2.310054482417038,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,54.0,28.60024154589372
194,124.61583742308191,0.4766356358881447,9.0,5.688524590163935,1.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372
195,30.204590101097217,0.4766356358881447,2.0,5.688524590163935,2.310054482417038,2.2444113263785397,6.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372
196,90.40568937076051,0.4766356358881447,11.0,5.688524590163935,4.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,24.0,28.60024154589372
197,61.76718207766074,0.4766356358881447,7.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,33.0,28.60024154589372
198,79.61285994921181,0.4766356358881447,9.0,5.688524590163935,2.310054482417038,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,18.0,28.60024154589372
199,47.31924680178238,0.7364969848799086,0.0,3.0,2.310054482417038,2.0,1.0,5.0,20000000.0,37.0,29.0
200,93.871879641608,0.8295858231175178,6.0,8.0,2.0,2.0,8.0,2.5119418483904465,20000000.0,30.0,28.60024154589372
201,124.76368440145927,0.4766356358881447,7.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,38.0,28.60024154589372
202,98.64678946179592,0.4766356358881447,8.0,5.688524590163935,2.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372
203,77.74560737044567,0.4766356358881447,7.0,5.688524590163935,2.310054482417038,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,29.0,28.60024154589372
204,119.36453178367796,-1.9630793240107598,0.0,11.0,2.0,2.2444113263785397,1.0,2.5119418483904465,118.0,27.0,25.0
205,66.03557910155581,0.4766356358881447,4.0,5.688524590163935,2.0,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372
206,117.450734785793,0.4766356358881447,11.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.424037812288994,2.5119418483904465,12066431.412524851,29.0,28.60024154589372
207,123.52341252729352,0.4766356358881447,10.0,5.688524590163935,2.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372
208,84.35217697830893,1.7823774615495185,0.0,2.0,2.0,2.0,1.0,2.0,625441.0,31.0,32.0
209,41.56964208710651,0.4766356358881447,9.0,5.688524590163935,3.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,34.0,28.60024154589372
210,57.18118784095498,0.4766356358881447,2.0,5.688524590163935,4.0,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372
211,34.585241312278825,0.4766356358881447,9.0,5.688524590163935,2.310054482417038,2.2444113263785397,6.0,2.5119418483904465,12066431.412524851,32.0,28.60024154589372
212,80.75182926411904,0.4766356358881447,7.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372
213,37.424450878525896,0.4766356358881447,11.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,36.0,28.60024154589372
214,35.55446039275276,-6.3327789071644185,9.0,1.0,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,20000000.0,32.0,25.0
215,77.3020664353135,0.4766356358881447,0.0,5.688524590163935,1.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,24.0,28.60024154589372
216,70.93095683005127,0.4766356358881447,5.0,5.688524590163935,2.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372
217,49.97501659856123,0.4766356358881447,4.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372
218,45.597103294386606,-1.4593044347248745,9.0,2.0,2.310054482417038,1.0,3.0,3.0,5003530.0,33.0,31.0
219,88.61236028118307,0.4766356358881447,9.0,5.688524590163935,7.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372
