,link
1612,/wiki/Kyra_Sedgwick
1613,/wiki/Sandra_Seacat
1614,/wiki/Marian_Seldes
1615,/wiki/Christian_Serratos
1616,/wiki/Joan_Severance
1617,/wiki/Chlo%C3%AB_Sevigny
1618,/wiki/Amanda_Seyfried
1619,/wiki/Sarah_Shahi
1620,/wiki/Molly_Shannon
1621,/wiki/Karen_Sharpe
1622,/wiki/Lindsey_Shaw
1623,/wiki/Vinessa_Shaw
1624,/wiki/Alia_Shawkat
1625,/wiki/Lin_Shaye
1626,/wiki/Ally_Sheedy
1627,/wiki/Kate_Lyn_Sheil
1628,/wiki/Adrienne_Shelly
1629,/wiki/Marley_Shelton
1630,/wiki/Cybill_Shepherd
1631,/wiki/Sherri_Shepherd
1632,/wiki/Ann_Sheridan
1633,/wiki/Lisa_Sheridan
1634,/wiki/Margaret_Sheridan
1635,/wiki/Brooke_Shields
1636,/wiki/Talia_Shire
1637,/wiki/Anne_Shirley_(actress)
1638,/wiki/Dinah_Shore
1639,/wiki/Elisabeth_Shue
1640,/wiki/Jane_Sibbett
1641,/wiki/Gabourey_Sidibe
1642,/wiki/Sylvia_Sidney
1643,/wiki/Drew_Sidora
1644,/wiki/Maggie_Siff
1645,/wiki/Jamie-Lynn_Sigler
1646,/wiki/Karen_Sillas
1647,/wiki/Leslie_Silva
1648,/wiki/Sarah_Silverman
1649,/wiki/Alicia_Silverstone
1650,/wiki/Jessica_Simpson
1651,/wiki/Molly_Sims
1652,/wiki/Nancy_Sinatra
1653,/wiki/Jaz_Sinclair
1654,/wiki/Lori_Singer
1655,/wiki/Marina_Sirtis
1656,/wiki/Jennifer_Sky
1657,/wiki/Azura_Skye
1658,/wiki/Ione_Skye
1659,/wiki/Jenny_Slate
1660,/wiki/Helen_Slater
1661,/wiki/Lindsay_Sloane
1662,/wiki/Amy_Smart
1663,/wiki/Jean_Smart
1664,/wiki/Amber_Smith
1665,/wiki/Jaclyn_Smith
1666,/wiki/Kellita_Smith
1667,/wiki/Madolyn_Smith
1668,/wiki/Tasha_Smith
1669,/wiki/Lois_Smith
1670,/wiki/Shawnee_Smith
1671,/wiki/Yeardley_Smith
1672,/wiki/Jan_Smithers
1673,/wiki/Carrie_Snodgress
1674,/wiki/Brittany_Snow
1675,/wiki/Liza_Snyder
1676,/wiki/Leelee_Sobieski
1677,/wiki/Rena_Sofer
1678,/wiki/Marla_Sokoloff
1679,/wiki/Sarah_Sokolovic
1680,/wiki/P._J._Soles
1681,/wiki/Bonnie_Somerville
1682,/wiki/Phyllis_Somerville
1683,/wiki/Suzanne_Somers
1684,/wiki/Gale_Sondergaard
1685,/wiki/Brenda_Song
1686,/wiki/Mira_Sorvino
1687,/wiki/Shannyn_Sossamon
1688,/wiki/Ann_Sothern
1689,/wiki/Sissy_Spacek
1690,/wiki/Jordin_Sparks
1691,/wiki/Britney_Spears
1692,/wiki/Tori_Spelling
1693,/wiki/Danielle_Spencer_(American_actress)
1694,/wiki/Octavia_Spencer
1695,/wiki/June_Squibb
1696,/wiki/Kelly_Stables
1697,/wiki/Kim_Stanley
1698,/wiki/Barbara_Stanwyck
1699,/wiki/Jean_Stapleton
1700,/wiki/Maureen_Stapleton
1701,/wiki/Karen_Steele
1702,/wiki/Mary_Steenburgen
1703,/wiki/Leslie_Stefanson
1704,/wiki/Hailee_Steinfeld
1705,/wiki/Jan_Sterling
1706,/wiki/Mindy_Sterling
1707,/wiki/Frances_Sternhagen
1708,/wiki/Connie_Stevens
1709,/wiki/Stella_Stevens
1710,/wiki/Elaine_Stewart
1711,/wiki/Kristen_Stewart
1712,/wiki/Julia_Stiles
1713,/wiki/Emma_Stone
1714,/wiki/Jennifer_Stone
1715,/wiki/Sharon_Stone
1716,/wiki/Alyson_Stoner
1717,/wiki/Gale_Storm
1718,/wiki/Madeleine_Stowe
1719,/wiki/Beatrice_Straight
1720,/wiki/Susan_Strasberg
1721,/wiki/Meryl_Streep
1722,/wiki/Barbra_Streisand
1723,/wiki/Brenda_Strong
1724,/wiki/Jessica_Stroup
1725,/wiki/Sally_Struthers
1726,/wiki/Barbara_Stuart
1727,/wiki/Jean_Stuart
1728,/wiki/Gloria_Stuart
1729,/wiki/Margaret_Sullavan
1730,/wiki/Kristine_Sutherland
1731,/wiki/Mena_Suvari
1732,/wiki/Dominique_Swain
1733,/wiki/Hilary_Swank
1734,/wiki/Gloria_Swanson
1735,/wiki/Kristy_Swanson
1736,/wiki/Julia_Sweeney
1737,/wiki/Jodie_Sweetin
1738,/wiki/Taylor_Swift
1739,/wiki/Loretta_Swit
1740,/wiki/Wanda_Sykes
1741,/wiki/Raven-Symon%C3%A9
1742,/wiki/Sophia_Takal
1743,/wiki/Nita_Talbot
1744,/wiki/Patricia_Tallman
1745,/wiki/Constance_Talmadge
1746,/wiki/Natalie_Talmadge
1747,/wiki/Norma_Talmadge
1748,/wiki/Amber_Tamblyn
1749,/wiki/Jessica_Tandy
1750,/wiki/Katelyn_Tarver
1751,/wiki/Sharon_Tate
1752,/wiki/Christine_Taylor
1753,/wiki/Elizabeth_Taylor
1754,/wiki/Holland_Taylor
1755,/wiki/Jennifer_Taylor_(actress)
1756,/wiki/Leigh_Taylor-Young
1757,/wiki/Lili_Taylor
1758,/wiki/Scout_Taylor-Compton
1759,/wiki/Aimee_Teegarden
1760,/wiki/Shirley_Temple
1761,/wiki/Tia_Texada
1762,/wiki/Maria_Thayer
1763,/wiki/Charlize_Theron
1764,/wiki/Tiffany_Thiessen
1765,/wiki/Lynne_Thigpen
1766,/wiki/Olivia_Thirlby
1767,/wiki/Marlo_Thomas
1768,/wiki/Lea_Thompson
1769,/wiki/Susanna_Thompson
1770,/wiki/Tessa_Thompson
1771,/wiki/Bella_Thorne
1772,/wiki/Callie_Thorne
1773,/wiki/Courtney_Thorne-Smith
1774,/wiki/Uma_Thurman
1775,/wiki/Gene_Tierney
1776,/wiki/Maura_Tierney
1777,/wiki/Pamela_Tiffin
1778,/wiki/Jennifer_Tilly
1779,/wiki/Meg_Tilly
1780,/wiki/Addison_Timlin
1781,/wiki/Analeigh_Tipton
1782,/wiki/Ashley_Tisdale
1783,/wiki/Hallie_Todd
1784,/wiki/Thelma_Todd
1785,/wiki/Lauren_Tom
1786,/wiki/Nicholle_Tom
1787,/wiki/Marisa_Tomei
1788,/wiki/Tamlyn_Tomita
1789,/wiki/Lily_Tomlin
1790,/wiki/Gina_Torres
1791,/wiki/Audrey_Totter
1792,/wiki/Michelle_Trachtenberg
1793,/wiki/Nancy_Travis
1794,/wiki/Claire_Trevor
1795,/wiki/Jeanne_Tripplehorn
1796,/wiki/Rachel_True
1797,/wiki/Jessica_Tuck
1798,/wiki/Robin_Tunney
1799,/wiki/Bree_Turner
1800,/wiki/Janine_Turner
1801,/wiki/Kathleen_Turner
1802,/wiki/Lana_Turner
1803,/wiki/Tina_Turner
1804,/wiki/Aisha_Tyler
1805,/wiki/Liv_Tyler
1806,/wiki/Susan_Tyrrell
1807,/wiki/Cicely_Tyson
1808,/wiki/Alanna_Ubach
1809,/wiki/Leslie_Uggams
1810,/wiki/Carrie_Underwood
1811,/wiki/Gabrielle_Union
1812,/wiki/Kate_Upton
1813,/wiki/Brenda_Vaccaro
1814,/wiki/Cristina_Vee
1815,/wiki/Amber_Valletta
1816,/wiki/Danitra_Vance
1817,/wiki/Vivian_Vance
1818,/wiki/Mamie_Van_Doren
1819,/wiki/Deborah_Van_Valkenburgh
1820,/wiki/Jo_Van_Fleet
1821,/wiki/Shantel_VanSanten
1822,/wiki/Diane_Varsi
1823,/wiki/Liz_Vassey
1824,/wiki/Sofia_Vassilieva
1825,/wiki/Alexa_Vega
1826,/wiki/Nadine_Velazquez
1827,/wiki/Gwen_Verdon
1828,/wiki/Elena_Verdugo
1829,/wiki/Sofia_Vergara
1830,/wiki/Yvette_Vickers
1831,/wiki/Lisa_Vidal
1832,/wiki/Nana_Visitor
1833,/wiki/Jenna_von_Oy
1834,/wiki/Lark_Voorhies
1835,/wiki/Gloria_Votsis
1836,/wiki/Lindsay_Wagner
1837,/wiki/Natasha_Gregson_Wagner
1838,/wiki/Shawna_Waldron
1839,/wiki/Dreama_Walker
1840,/wiki/Dee_Wallace
1841,/wiki/Marcia_Wallace
1842,/wiki/Quvenzhan%C3%A9_Wallis
1843,/wiki/Kate_Walsh_(actress)
1844,/wiki/Maiara_Walsh
1845,/wiki/Lisa_Ann_Walter
1846,/wiki/Melora_Walters
1847,/wiki/Nancy_Walters
1848,/wiki/Sela_Ward
1849,/wiki/Susan_Ward
1850,/wiki/Julie_Warner
1851,/wiki/Jennifer_Warren
1852,/wiki/Lesley_Ann_Warren
1853,/wiki/Ruth_Warrick
1854,/wiki/Fredi_Washington
1855,/wiki/Kerry_Washington
1856,/wiki/Ethel_Waters
1857,/wiki/Katherine_Waterston
1858,/wiki/Carol_Wayne
1859,/wiki/Sigourney_Weaver
1860,/wiki/Chloe_Webb
1861,/wiki/Virginia_Weidler
1862,/wiki/Rachel_Weisz
1863,/wiki/Raquel_Welch
1864,/wiki/Tahnee_Welch
1865,/wiki/Tuesday_Weld
1866,/wiki/Dawn_Wells
1867,/wiki/Mae_West
1868,/wiki/Celia_Weston
1869,/wiki/Patricia_Wettig
1870,/wiki/Shannon_Whirry
1871,/wiki/Ruth_White_(actress)
1872,/wiki/Betty_White
1873,/wiki/Karen_Malina_White
1874,/wiki/Lynn_Whitfield
1875,/wiki/Mae_Whitman
1876,/wiki/Kym_Whitley
1877,/wiki/Grace_Lee_Whitney
1878,/wiki/Dianne_Wiest
1879,/wiki/Laura_Slade_Wiggins
1880,/wiki/Kristen_Wiig
1881,/wiki/Collin_Wilcox_(actress)
1882,/wiki/Olivia_Wilde
1883,/wiki/Allison_Williams_(actress)
1884,/wiki/Cara_Williams
1885,/wiki/Cindy_Williams
1886,/wiki/Esther_Williams
1887,/wiki/JoBeth_Williams
1888,/wiki/Michelle_Williams_(actress)
1889,/wiki/Vanessa_A._Williams
1890,/wiki/Vanessa_L._Williams
1891,/wiki/Zelda_Williams
1892,/wiki/Kimberly_Williams-Paisley
1893,/wiki/Rumer_Willis
1894,/wiki/Elizabeth_Wilson
1895,/wiki/Bridgette_Wilson
1896,/wiki/Kristen_Wilson
1897,/wiki/Mara_Wilson
1898,/wiki/Mary_Louise_Wilson
1899,/wiki/Rita_Wilson
1900,/wiki/Sheree_J._Wilson
1901,/wiki/Camille_Winbush
1902,/wiki/Oprah_Winfrey
1903,/wiki/Debra_Winger
1904,/wiki/Mare_Winningham
1905,/wiki/Mary_Elizabeth_Winstead
1906,/wiki/Ariel_Winter
1907,/wiki/Shelley_Winters
1908,/wiki/Reese_Witherspoon
1909,/wiki/Alicia_Witt
1910,/wiki/Collette_Wolfe
1911,/wiki/Fryda_Wolff
1912,/wiki/Deborah_Ann_Woll
1913,/wiki/Evan_Rachel_Wood
1914,/wiki/Lana_Wood
1915,/wiki/Natalie_Wood
1916,/wiki/Alfre_Woodard
1917,/wiki/Shailene_Woodley
1918,/wiki/Joanne_Woodward
1919,/wiki/Shannon_Woodward
1920,/wiki/Fay_Wray
1921,/wiki/N%27Bushe_Wright
1922,/wiki/Robin_Wright
1923,/wiki/Teresa_Wright
1924,/wiki/Kari_Wuhrer
1925,/wiki/Jane_Wyman
1926,/wiki/Jane_Wyatt
1927,/wiki/Celeste_Yarnall
1928,/wiki/Deborah_Yates
1929,/wiki/Amy_Yasbeck
1930,/wiki/Morgan_York
1931,/wiki/Evelyn_Young
1932,/wiki/Loretta_Young
1933,/wiki/Sean_Young
1934,/wiki/Grace_Zabriskie
1935,/wiki/Pia_Zadora
1936,/wiki/Lisa_Zane
1937,/wiki/Carmen_Zapata
1938,/wiki/Natalie_Zea
1939,/wiki/Nora_Zehetner
1940,/wiki/Ren%C3%A9e_Zellweger
1941,/wiki/Zendaya
1942,/wiki/Madeline_Zima
1943,/wiki/Vanessa_Zima
1944,/wiki/Yvonne_Zima
1945,/wiki/Stephanie_Zimbalist
1946,/wiki/Daphne_Zuniga
